geoid,name,name_co,state_abbr,rucc_1974,rucc_1983,rucc_1993,rucc_2003,rucc_2013,rucc_2023,rural_to_nonrural,nonrural_to_rural
49043,RUCC,Summit,UT,Rural,Rural,Rural,Nonrural,Rural,Rural,2003,NA
49045,RUCC,Tooele,UT,Nonrural,Rural,Rural,Nonrural,Nonrural,Nonrural,NA,1983
49047,RUCC,Uintah,UT,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
49049,RUCC,Utah,UT,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
49051,RUCC,Wasatch,UT,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
49053,RUCC,Washington,UT,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
49055,RUCC,Wayne,UT,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
49057,RUCC,Weber,UT,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
50001,RUCC,Addison,VT,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
50003,RUCC,Bennington,VT,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
50005,RUCC,Caledonia,VT,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
50007,RUCC,Chittenden,VT,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
50009,RUCC,Essex,VT,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
50011,RUCC,Franklin,VT,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
50013,RUCC,Grand Isle,VT,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
50015,RUCC,Lamoille,VT,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
50017,RUCC,Orange,VT,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
50019,RUCC,Orleans,VT,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
50021,RUCC,Rutland,VT,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
50023,RUCC,Washington,VT,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
50025,RUCC,Windham,VT,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
50027,RUCC,Windsor,VT,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51001,RUCC,Accomack,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51003,RUCC,Albemarle,VA,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
51005,RUCC,Alleghany,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51007,RUCC,Amelia,VA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
51009,RUCC,Amherst,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51011,RUCC,Appomattox,VA,Nonrural,Rural,Rural,Nonrural,Nonrural,Nonrural,NA,1983
51013,RUCC,Arlington,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51015,RUCC,Augusta,VA,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
51017,RUCC,Bath,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51019,RUCC,Bedford,VA,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
51021,RUCC,Bland,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51023,RUCC,Botetourt,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51025,RUCC,Brunswick,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51027,RUCC,Buchanan,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51029,RUCC,Buckingham,VA,Rural,Rural,Rural,Rural,Nonrural,Rural,2013,NA
51031,RUCC,Campbell,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51033,RUCC,Caroline,VA,Rural,Rural,Rural,Nonrural,Nonrural,Rural,2003,NA
51035,RUCC,Carroll,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51036,RUCC,Charles City,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51037,RUCC,Charlotte,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51041,RUCC,Chesterfield,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51043,RUCC,Clarke,VA,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
51045,RUCC,Craig,VA,Nonrural,Rural,Rural,Nonrural,Nonrural,Nonrural,NA,1983
51047,RUCC,Culpeper,VA,Rural,Rural,Nonrural,Rural,Nonrural,Nonrural,1993,NA
51049,RUCC,Cumberland,VA,Rural,Rural,Rural,Nonrural,Rural,Rural,2003,NA
51051,RUCC,Dickenson,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51053,RUCC,Dinwiddie,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51057,RUCC,Essex,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51059,RUCC,Fairfax,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51061,RUCC,Fauquier,VA,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
51063,RUCC,Floyd,VA,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
51065,RUCC,Fluvanna,VA,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
51067,RUCC,Franklin,VA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
51069,RUCC,Frederick,VA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
51071,RUCC,Giles,VA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
51073,RUCC,Gloucester,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51075,RUCC,Goochland,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51077,RUCC,Grayson,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51079,RUCC,Greene,VA,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
51081,RUCC,Greensville,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51083,RUCC,Halifax,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51085,RUCC,Hanover,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51087,RUCC,Henrico,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51089,RUCC,Henry,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51091,RUCC,Highland,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51093,RUCC,Isle of Wight,VA,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
51095,RUCC,James City,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51097,RUCC,King and Queen,VA,Rural,Rural,Rural,Nonrural,Rural,Nonrural,2003,NA
51099,RUCC,King George,VA,Rural,Rural,Nonrural,Rural,Rural,Rural,1993,NA
51101,RUCC,King William,VA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
51103,RUCC,Lancaster,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51105,RUCC,Lee,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51107,RUCC,Loudoun,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51109,RUCC,Louisa,VA,Rural,Rural,Rural,Nonrural,Rural,Rural,2003,NA
51111,RUCC,Lunenburg,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51113,RUCC,Madison,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51115,RUCC,Mathews,VA,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
51117,RUCC,Mecklenburg,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51119,RUCC,Middlesex,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51121,RUCC,Montgomery,VA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
51125,RUCC,Nelson,VA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
51127,RUCC,New Kent,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51131,RUCC,Northampton,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51133,RUCC,Northumberland,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51135,RUCC,Nottoway,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51137,RUCC,Orange,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51139,RUCC,Page,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51141,RUCC,Patrick,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51143,RUCC,Pittsylvania,VA,Rural,Nonrural,Nonrural,Nonrural,Rural,Rural,1983,NA
51145,RUCC,Powhatan,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51147,RUCC,Prince Edward,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51149,RUCC,Prince George,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51153,RUCC,Prince William,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51155,RUCC,Pulaski,VA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
51157,RUCC,Rappahannock,VA,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
51159,RUCC,Richmond,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51161,RUCC,Roanoke,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51163,RUCC,Rockbridge,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51165,RUCC,Rockingham,VA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
51167,RUCC,Russell,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51169,RUCC,Scott,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51171,RUCC,Shenandoah,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51173,RUCC,Smyth,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51175,RUCC,Southampton,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51177,RUCC,Spotsylvania,VA,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
51179,RUCC,Stafford,VA,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
51181,RUCC,Surry,VA,Rural,Rural,Rural,Nonrural,Rural,Nonrural,2003,NA
51183,RUCC,Sussex,VA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
51185,RUCC,Tazewell,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51187,RUCC,Warren,VA,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
51191,RUCC,Washington,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51193,RUCC,Westmoreland,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51195,RUCC,Wise,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51197,RUCC,Wythe,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51199,RUCC,York,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51510,RUCC,Alexandria,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51515,RUCC,NA,NA,Rural,Rural,Nonrural,Nonrural,Nonrural,NA,1993,NA
51520,RUCC,Bristol,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51530,RUCC,Buena Vista,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51540,RUCC,Charlottesville,VA,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
51550,RUCC,Chesapeake,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51560,RUCC,NA,NA,Rural,Rural,Rural,Rural,NA,NA,NA,NA
51570,RUCC,Colonial Heights,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51580,RUCC,Covington,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51590,RUCC,Danville,VA,Rural,Nonrural,Nonrural,Nonrural,Rural,Rural,1983,NA
51595,RUCC,Emporia,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51600,RUCC,Fairfax,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51610,RUCC,Falls Church,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51620,RUCC,Franklin,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51630,RUCC,Fredericksburg,VA,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
51640,RUCC,Galax,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51650,RUCC,Hampton,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51660,RUCC,Harrisonburg,VA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
51670,RUCC,Hopewell,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51678,RUCC,Lexington,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51680,RUCC,Lynchburg,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51683,RUCC,Manassas,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51685,RUCC,Manassas Park,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51690,RUCC,Martinsville,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51700,RUCC,Newport News,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51710,RUCC,Norfolk,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51720,RUCC,Norton,VA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
51730,RUCC,Petersburg,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51735,RUCC,Poquoson,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51740,RUCC,Portsmouth,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51750,RUCC,Radford,VA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
51760,RUCC,Richmond,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51770,RUCC,Roanoke,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51775,RUCC,Salem,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51790,RUCC,Staunton,VA,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
51800,RUCC,Suffolk,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51810,RUCC,Virginia Beach,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51820,RUCC,Waynesboro,VA,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
51830,RUCC,Williamsburg,VA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
51840,RUCC,Winchester,VA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
53001,RUCC,Adams,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53003,RUCC,Asotin,WA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
53005,RUCC,Benton,WA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
53007,RUCC,Chelan,WA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
53009,RUCC,Clallam,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53011,RUCC,Clark,WA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
53013,RUCC,Columbia,WA,Rural,Rural,Rural,Rural,Nonrural,Rural,2013,NA
53015,RUCC,Cowlitz,WA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
53017,RUCC,Douglas,WA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
53019,RUCC,Ferry,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53021,RUCC,Franklin,WA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
53023,RUCC,Garfield,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53025,RUCC,Grant,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53027,RUCC,Grays Harbor,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53029,RUCC,Island,WA,Rural,Rural,Nonrural,Rural,Rural,Rural,1993,NA
53031,RUCC,Jefferson,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53033,RUCC,King,WA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
53035,RUCC,Kitsap,WA,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
53037,RUCC,Kittitas,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53039,RUCC,Klickitat,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53041,RUCC,Lewis,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53043,RUCC,Lincoln,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53045,RUCC,Mason,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53047,RUCC,Okanogan,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53049,RUCC,Pacific,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53051,RUCC,Pend Oreille,WA,Rural,Rural,Rural,Rural,Nonrural,Rural,2013,NA
53053,RUCC,Pierce,WA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
53055,RUCC,San Juan,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53057,RUCC,Skagit,WA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
53059,RUCC,Skamania,WA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
53061,RUCC,Snohomish,WA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
53063,RUCC,Spokane,WA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
53065,RUCC,Stevens,WA,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
53067,RUCC,Thurston,WA,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
53069,RUCC,Wahkiakum,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53071,RUCC,Walla Walla,WA,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
53073,RUCC,Whatcom,WA,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
53075,RUCC,Whitman,WA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
53077,RUCC,Yakima,WA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
54001,RUCC,Barbour,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54003,RUCC,Berkeley,WV,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
54005,RUCC,Boone,WV,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
54007,RUCC,Braxton,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54009,RUCC,Brooke,WV,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
54011,RUCC,Cabell,WV,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
54013,RUCC,Calhoun,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54015,RUCC,Clay,WV,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
54017,RUCC,Doddridge,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54019,RUCC,Fayette,WV,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
54021,RUCC,Gilmer,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54023,RUCC,Grant,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54025,RUCC,Greenbrier,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54027,RUCC,Hampshire,WV,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
54029,RUCC,Hancock,WV,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
54031,RUCC,Hardy,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54033,RUCC,Harrison,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54035,RUCC,Jackson,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54037,RUCC,Jefferson,WV,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
54039,RUCC,Kanawha,WV,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
54041,RUCC,Lewis,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54043,RUCC,Lincoln,WV,Rural,Rural,Rural,Nonrural,Nonrural,Rural,2003,NA
54045,RUCC,Logan,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54047,RUCC,McDowell,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54049,RUCC,Marion,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54051,RUCC,Marshall,WV,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
54053,RUCC,Mason,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54055,RUCC,Mercer,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54057,RUCC,Mineral,WV,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Rural,1983,NA
54059,RUCC,Mingo,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54061,RUCC,Monongalia,WV,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
54063,RUCC,Monroe,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54065,RUCC,Morgan,WV,Rural,Rural,Rural,Nonrural,Rural,Nonrural,2003,NA
54067,RUCC,Nicholas,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54069,RUCC,Ohio,WV,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
54071,RUCC,Pendleton,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54073,RUCC,Pleasants,WV,Rural,Rural,Rural,Nonrural,Rural,Rural,2003,NA
54075,RUCC,Pocahontas,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54077,RUCC,Preston,WV,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
54079,RUCC,Putnam,WV,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
54081,RUCC,Raleigh,WV,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
54083,RUCC,Randolph,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54085,RUCC,Ritchie,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54087,RUCC,Roane,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54089,RUCC,Summers,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54091,RUCC,Taylor,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54093,RUCC,Tucker,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54095,RUCC,Tyler,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54097,RUCC,Upshur,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54099,RUCC,Wayne,WV,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
54101,RUCC,Webster,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54103,RUCC,Wetzel,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
54105,RUCC,Wirt,WV,Nonrural,Rural,Rural,Nonrural,Nonrural,Nonrural,NA,1983
54107,RUCC,Wood,WV,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
54109,RUCC,Wyoming,WV,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
55001,RUCC,Adams,WI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
55003,RUCC,Ashland,WI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
55005,RUCC,Barron,WI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
55007,RUCC,Bayfield,WI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
55009,RUCC,Brown,WI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
55011,RUCC,Buffalo,WI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
55013,RUCC,Burnett,WI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
55015,RUCC,Calumet,WI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
55017,RUCC,Chippewa,WI,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
55019,RUCC,Clark,WI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
55021,RUCC,Columbia,WI,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
55023,RUCC,Crawford,WI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
55025,RUCC,Dane,WI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
55027,RUCC,Dodge,WI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
55029,RUCC,Door,WI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
55031,RUCC,Douglas,WI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
55033,RUCC,Dunn,WI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
55035,RUCC,Eau Claire,WI,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
55037,RUCC,Florence,WI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
55039,RUCC,Fond du Lac,WI,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
55041,RUCC,Forest,WI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
